# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;db:Mem38[Trc1]_S21;ang:Mem38[Trc1]_S21;
1,140000000000000E+08;-1,754057557381105E+01;9,703160912218102E+01;-1,393759488500926E+01;3,037077602880711E+01;-1,410267869514927E+01;3,505788870387898E+01;-1,433955696141182E+01;3,963429938505306E+01;-1,467998733886575E+01;4,542542149281943E+01;-1,511491407355660E+01;5,201090650089676E+01;-1,608399708667536E+01;5,970142250886314E+01;-1,636155073867323E+01;6,845031610223832E+01;-1,696262307477203E+01;7,602919086707905E+01;-1,753571260716527E+01;8,723671761560671E+01;-1,755361517841649E+01;1,005501851235437E+02;-1,717047806425997E+01;1,083480255707417E+02;-1,651647596344271E+01;1,146414832804555E+02;-1,567688485929911E+01;1,191448970013141E+02;-1,517189106300250E+01;1,208182102580602E+02;-1,484126756801212E+01;1,210875961670933E+02;-1,460020578179737E+01;1,188769080518259E+02;-1,443848156937668E+01;1,154628517512557E+02;-1,410875347005529E+01;1,120799989733154E+02;-1,406089981515225E+01;1,063411786603061E+02;-1,396432967968520E+01;9,951620634144066E+01;-1,384809211251249E+01;9,227356368326986E+01;-1,386111682352472E+01;8,435444695507270E+01;-1,413089943098583E+01;7,530537174026431E+01;-1,421712912923563E+01;6,562996723243837E+01;-1,438133011480698E+01;5,382207032465809E+01;-1,466619035183585E+01;4,304657099985015E+01;-1,496442790312603E+01;3,377785792620777E+01;-1,546983325226714E+01;2,005768048472961E+01;-1,595399081691594E+01;8,802411335809476E+00;-1,611221569509771E+01;-9,566181468751686E-01;-1,639924032317894E+01;-1,209465898929584E+01;-1,643440136682885E+01;-2,316648784808588E+01;-1,682215866685796E+01;-3,556029435543972E+01;-1,690741925354748E+01;-4,598012148956049E+01;-1,736922825846037E+01;-6,147165834791361E+01;-1,740973719740190E+01;-6,995681375109169E+01;-1,762590338918079E+01;-7,790114571376542E+01;
1,160000000000000E+08;-1,755560944032516E+01;8,701393979449513E+01;-1,413713301803890E+01;1,279169826835043E+01;-1,445794845811895E+01;1,759555693050286E+01;-1,476873208267500E+01;2,317149985785452E+01;-1,506643401170826E+01;2,905719793874504E+01;-1,564396195297395E+01;3,549293071597559E+01;-1,665431839621303E+01;4,552565062268981E+01;-1,701381141991850E+01;5,505866354389072E+01;-1,755632968137072E+01;6,411076528341799E+01;-1,802965199195005E+01;7,715153348959666E+01;-1,769038456952352E+01;9,157515300358016E+01;-1,707407265498428E+01;9,743516103472555E+01;-1,622541673816405E+01;1,044977268186546E+02;-1,546984560190646E+01;1,074092041463864E+02;-1,480430242922513E+01;1,069439753356675E+02;-1,441856451521095E+01;1,070222168616932E+02;-1,431929942007935E+01;1,047366743260375E+02;-1,408426044291701E+01;1,007306135014307E+02;-1,402479882839348E+01;9,686981327854191E+01;-1,387422288303104E+01;9,216588505169437E+01;-1,389520238360298E+01;8,361307886374092E+01;-1,374794287354225E+01;7,668121615710714E+01;-1,380728652596067E+01;6,880108730982202E+01;-1,396833003461935E+01;5,877818529049167E+01;-1,438136623876331E+01;4,900878533408818E+01;-1,440355334910164E+01;3,713790627846447E+01;-1,473975759837885E+01;2,611813847879040E+01;-1,500370377217604E+01;1,629077646326001E+01;-1,566475580754128E+01;2,524615598882430E+00;-1,645786848738198E+01;-9,122624268829250E+00;-1,649092455601332E+01;-2,001242339301293E+01;-1,671680379418716E+01;-2,899651418977845E+01;-1,681971303672796E+01;-4,136037666355207E+01;-1,696132985105102E+01;-5,523144123260842E+01;-1,711953663936225E+01;-6,560774422224836E+01;-1,746605379700582E+01;-8,216393908317251E+01;-1,781487956651798E+01;-9,005167022330041E+01;-1,790724288912008E+01;-9,706921242739978E+01;
1,180000000000000E+08;-1,716819878742253E+01;7,474756702738600E+01;-1,412739889070263E+01;-5,894502001240689E+00;-1,441012680270379E+01;-4,070478834694611E-01;-1,492440480886165E+01;5,852179744433048E+00;-1,512012820137431E+01;1,130305368595291E+01;-1,571701058623943E+01;1,984211087044840E+01;-1,676790107921775E+01;2,952425776663396E+01;-1,708790595679230E+01;3,927569699651232E+01;-1,762286068506104E+01;4,969915873705031E+01;-1,811301121681223E+01;6,504767421072073E+01;-1,719753521892691E+01;7,754262211715577E+01;-1,639517973961988E+01;8,413002075344936E+01;-1,544587990796173E+01;8,897007350798486E+01;-1,469936546659641E+01;9,091068282259170E+01;-1,416593976344146E+01;9,098673240944072E+01;-1,393977315582394E+01;8,978977376573047E+01;-1,366598759373660E+01;8,850919522245957E+01;-1,375690622292310E+01;8,472077870479939E+01;-1,344849598943370E+01;8,062342240731006E+01;-1,350351894811187E+01;7,446618555169917E+01;-1,351250654896296E+01;6,728582803766521E+01;-1,334846284696837E+01;5,855435099174509E+01;-1,347915719169060E+01;5,042689842826911E+01;-1,365806239959998E+01;3,979211260927691E+01;-1,402813231713791E+01;3,053439223214562E+01;-1,417963992862235E+01;1,839370840910511E+01;-1,452634262549066E+01;6,996956992856829E+00;-1,487174128801540E+01;-1,166682886724661E+00;-1,556295926614453E+01;-1,614934464639551E+01;-1,609118201968334E+01;-2,608750930523281E+01;-1,656975735987558E+01;-3,749882693799549E+01;-1,669393521168171E+01;-5,098963563221771E+01;-1,667505264972440E+01;-6,175734232699917E+01;-1,694420945539689E+01;-7,558407813454704E+01;-1,716464846780909E+01;-8,707986874839331E+01;-1,805208185657316E+01;-1,021962242928715E+02;-1,768074387205923E+01;-1,110492045383172E+02;-1,787655865536390E+01;-1,197489127956855E+02;
1,200000000000000E+08;-1,710808979778567E+01;5,783981109942285E+01;-1,438506990738870E+01;-2,433864259210270E+01;-1,469784957150347E+01;-1,879807084896583E+01;-1,511218976928464E+01;-1,327643078709505E+01;-1,557002759433889E+01;-6,895991439214693E+00;-1,630503002138964E+01;9,590219613510328E-01;-1,721842461606347E+01;1,298939004576494E+01;-1,762270918421090E+01;2,428976577219617E+01;-1,808259978845107E+01;3,727196677924023E+01;-1,810615263793747E+01;5,134998951438010E+01;-1,693418383504526E+01;6,326748596548358E+01;-1,637777600557423E+01;6,949991962505578E+01;-1,548925443391193E+01;7,284702399013743E+01;-1,469720368281200E+01;7,357221666571199E+01;-1,415638901908682E+01;7,356611071395474E+01;-1,382837987948800E+01;7,257724916489926E+01;-1,365205068247252E+01;7,085271649646137E+01;-1,354710365179385E+01;6,625315313239875E+01;-1,325340159017026E+01;6,101605622753051E+01;-1,330987308936341E+01;5,533516000131090E+01;-1,332295679093253E+01;4,784532095758654E+01;-1,323823792097311E+01;3,884342530086802E+01;-1,333482374263797E+01;2,963080395170170E+01;-1,361523937741292E+01;1,998123891241740E+01;-1,385972039712327E+01;9,858864397292066E+00;-1,443778357601331E+01;-3,096103916416725E+00;-1,483041215053900E+01;-1,367669316685778E+01;-1,506663524097433E+01;-2,258048549173918E+01;-1,588613761418780E+01;-3,645197713992712E+01;-1,625792702327275E+01;-4,717683799988111E+01;-1,640377389421000E+01;-5,880880084322618E+01;-1,677139235367101E+01;-7,031377570878868E+01;-1,680978900195430E+01;-8,294541793449812E+01;-1,720991669389942E+01;-9,645700801711450E+01;-1,739175492053879E+01;-1,082921946527593E+02;-1,797378900635683E+01;-1,245252971737088E+02;-1,813086835114056E+01;-1,338346658101146E+02;-1,842672804341851E+01;-1,409865320950366E+02;
1,220000000000000E+08;-1,710749918694418E+01;4,446797497211675E+01;-1,457134245887052E+01;-4,248246386831118E+01;-1,493080197470804E+01;-3,653483705359056E+01;-1,543340101245534E+01;-3,028103852236952E+01;-1,594473980076619E+01;-2,353974053906485E+01;-1,664171253278091E+01;-1,551608766087876E+01;-1,758290701074550E+01;-1,982259412434699E+00;-1,795251720114405E+01;9,570353509560395E+00;-1,818796961812052E+01;2,347452728218760E+01;-1,799206870898746E+01;3,836173131558604E+01;-1,670846664008099E+01;4,934684530008877E+01;-1,595715148991621E+01;5,464851296365789E+01;-1,515980080156989E+01;5,750642009344078E+01;-1,457399413246083E+01;5,769242079727740E+01;-1,415582544685603E+01;5,750735344805250E+01;-1,379237034932783E+01;5,597778804863056E+01;-1,356782965830595E+01;5,378730923570699E+01;-1,352388796918488E+01;4,975003437607130E+01;-1,329114975670770E+01;4,381862264469685E+01;-1,325033025718860E+01;3,793814998333939E+01;-1,333998071199107E+01;2,995683180149590E+01;-1,332401090582786E+01;1,989580914028557E+01;-1,338940718279583E+01;1,060400828033310E+01;-1,372451273547778E+01;1,021746477237587E+00;-1,404764402915494E+01;-9,895306795825229E+00;-1,474552449085936E+01;-2,227314586707000E+01;-1,513552485271143E+01;-3,252451812697269E+01;-1,531442444380248E+01;-4,208735492005457E+01;-1,612941711648622E+01;-5,534853371381153E+01;-1,656929389932931E+01;-6,576633769783251E+01;-1,667405526375602E+01;-7,785584010419123E+01;-1,691236715779901E+01;-9,040690895804299E+01;-1,716852232556513E+01;-1,040884746420569E+02;-1,751792372640968E+01;-1,164304120618627E+02;-1,780000861641231E+01;-1,291956550736429E+02;-1,837899897091015E+01;-1,454289296962374E+02;-1,853537821333578E+01;-1,551813097289617E+02;-1,885435246009285E+01;-1,622611230543486E+02;
1,240000000000000E+08;-1,674603027500745E+01;3,057723924616988E+01;-1,471798560596208E+01;-6,040700306818609E+01;-1,512650034878628E+01;-5,438847102216138E+01;-1,567689066413861E+01;-4,756871608391150E+01;-1,627350267400979E+01;-3,997959678077428E+01;-1,708464696307292E+01;-3,098290187278374E+01;-1,779274506096817E+01;-1,701927513286973E+01;-1,811847260593585E+01;-3,746724935615608E+00;-1,815922118800152E+01;1,067521436095789E+01;-1,772008635661463E+01;2,509898410336633E+01;-1,633036227083579E+01;3,345625185740347E+01;-1,565736725196474E+01;3,947603835309057E+01;-1,491133793309557E+01;4,159131238986149E+01;-1,440611144366209E+01;4,110997472079644E+01;-1,400760938569917E+01;4,069160780000457E+01;-1,362675312176720E+01;3,943983776954374E+01;-1,345430568854409E+01;3,707727330408563E+01;-1,327351611113276E+01;3,291983558083490E+01;-1,306900845951906E+01;2,657470512571667E+01;-1,314899823473609E+01;2,061388352453268E+01;-1,321667754283511E+01;1,257816085524692E+01;-1,320892395703993E+01;1,649228263986018E+00;-1,348283391558613E+01;-7,584000874945035E+00;-1,382539085892545E+01;-1,742660262619749E+01;-1,417705105802314E+01;-2,815112235866311E+01;-1,489908153701530E+01;-3,954079211130132E+01;-1,529331889873623E+01;-5,013177527125022E+01;-1,542924368216877E+01;-6,047556090008296E+01;-1,633112382082162E+01;-7,312946124041166E+01;-1,676281284127518E+01;-8,407657902186098E+01;-1,690188599900273E+01;-9,752785759031300E+01;-1,734437722007444E+01;-1,095844661729141E+02;-1,753627942167948E+01;-1,234979486922291E+02;-1,789316515513061E+01;-1,374378063906860E+02;-1,829101078783124E+01;-1,503893723826305E+02;-1,894256991558928E+01;-1,671413723161668E+02;-1,916492900492586E+01;-1,759640507419557E+02;-1,931429455959319E+01;1,765960760406576E+02;
1,260000000000000E+08;-1,656408853500052E+01;1,578233836812478E+01;-1,500903892533521E+01;-7,860950901727999E+01;-1,533187866076437E+01;-7,218820884587647E+01;-1,596476916280717E+01;-6,454957435377037E+01;-1,663467266176858E+01;-5,804156638702797E+01;-1,750379095769325E+01;-4,731913581321678E+01;-1,814144433218377E+01;-3,231888434881407E+01;-1,852465713916918E+01;-1,834906251080293E+01;-1,836335292139074E+01;-3,275166229702698E+00;-1,765156462114364E+01;1,206029179358150E+01;-1,625546172693229E+01;1,832083378662158E+01;-1,553390363435880E+01;2,338482738378576E+01;-1,491903464063896E+01;2,552935471884166E+01;-1,444550705982710E+01;2,537676516555454E+01;-1,400459430940644E+01;2,473528138088716E+01;-1,362455082406028E+01;2,322266529096285E+01;-1,334479310049219E+01;2,030191525340255E+01;-1,325536246602003E+01;1,575977412974220E+01;-1,308035015785930E+01;8,977520916011775E+00;-1,306452018409099E+01;2,169945991697014E+00;-1,322318884533857E+01;-5,975456618610895E+00;-1,335108539919038E+01;-1,761249384530589E+01;-1,358401638088124E+01;-2,702103484509002E+01;-1,395587636299626E+01;-3,696325642900122E+01;-1,436237065564820E+01;-4,737690727773606E+01;-1,515976357540917E+01;-5,807168567957164E+01;-1,550314935881169E+01;-6,910374801979086E+01;-1,554055609939485E+01;-7,993281854009118E+01;-1,648868913869566E+01;-9,282069673665534E+01;-1,691964283009264E+01;-1,046139972421091E+02;-1,704078706150140E+01;-1,173825296705782E+02;-1,758177602031012E+01;-1,301360451942199E+02;-1,782677991194254E+01;-1,446764334809058E+02;-1,833796082064950E+01;-1,580426093155424E+02;-1,857337791595995E+01;-1,703104286765919E+02;-1,931793856568559E+01;1,735449108320350E+02;-1,968158567684434E+01;1,643093821562851E+02;-1,973984308136205E+01;1,575236012930783E+02;
1,280000000000000E+08;-1,639819246157625E+01;1,119068118568991E+00;-1,523713646665606E+01;-9,641770944107924E+01;-1,567441929926217E+01;-8,885762590628609E+01;-1,635582798850058E+01;-8,138545308707323E+01;-1,713196039173264E+01;-7,381148576786900E+01;-1,813055174386342E+01;-6,253149739718715E+01;-1,857787805531122E+01;-4,597670627170509E+01;-1,878509710257550E+01;-3,061869987923184E+01;-1,839203893367187E+01;-1,512041350658975E+01;-1,727207875671611E+01;-1,327429826701335E+00;-1,599796976213017E+01;3,601226669719835E+00;-1,524031513921452E+01;8,587117418290193E+00;-1,464318005767972E+01;1,020300844203674E+01;-1,428191181280033E+01;1,004030413570318E+01;-1,386390519399276E+01;9,053274997481909E+00;-1,350164660055980E+01;7,162359241579101E+00;-1,324527375085747E+01;3,898980409399423E+00;-1,314606076260157E+01;-1,138234219481320E+00;-1,306756187972256E+01;-8,060513013062756E+00;-1,302940025911942E+01;-1,529550785056190E+01;-1,321417599376747E+01;-2,343244099806668E+01;-1,348809113436914E+01;-3,532909236346612E+01;-1,382686439325036E+01;-4,535987227227479E+01;-1,418393511787930E+01;-5,555458301075801E+01;-1,455980386357583E+01;-6,591953552857339E+01;-1,539088550406987E+01;-7,572688588204129E+01;-1,576467687120051E+01;-8,753601096241862E+01;-1,579938054769704E+01;-9,941885648099844E+01;-1,683265413034994E+01;-1,112922190355065E+02;-1,734750950183566E+01;-1,231758365420244E+02;-1,753487240964082E+01;-1,371188267507372E+02;-1,797778246745590E+01;-1,497958884698395E+02;-1,834195266408183E+01;-1,641490792457618E+02;-1,888446501033540E+01;-1,776194734546246E+02;-1,918791239841032E+01;1,691562291008208E+02;-1,973512263851484E+01;1,550363809285715E+02;-1,988060649921015E+01;1,448301486621659E+02;-2,012599294878043E+01;1,373236594258741E+02;
1,300000000000000E+08;-1,600670403102558E+01;-1,526048942848465E+01;-1,533532584253172E+01;-1,131971486558029E+02;-1,572015674658966E+01;-1,054333751286622E+02;-1,636545018156572E+01;-9,648900503084349E+01;-1,725773352702420E+01;-8,838902229441047E+01;-1,822381912961846E+01;-7,623739365495165E+01;-1,842258036689702E+01;-5,968361197247786E+01;-1,842281505885511E+01;-4,494587236267341E+01;-1,780200017763822E+01;-3,087312927653647E+01;-1,671049292266670E+01;-1,795027330329438E+01;-1,563130560552912E+01;-1,390226017585953E+01;-1,493628160426838E+01;-9,567132074430640E+00;-1,439632373536937E+01;-7,617812649493651E+00;-1,410376767929063E+01;-7,665456276764487E+00;-1,372648359053825E+01;-8,593093973298814E+00;-1,333155890418898E+01;-1,099241535413250E+01;-1,310632123992042E+01;-1,450181871669541E+01;-1,292006919329017E+01;-1,938055367131945E+01;-1,288353371945792E+01;-2,706896658932643E+01;-1,289483380995188E+01;-3,468095315533175E+01;-1,313825398946190E+01;-4,291445223340761E+01;-1,356823359334691E+01;-5,474819341092547E+01;-1,385088056291584E+01;-6,452979199634248E+01;-1,413290197076308E+01;-7,428585860625599E+01;-1,466899728470449E+01;-8,519310434618482E+01;-1,543961945861504E+01;-9,431972536656025E+01;-1,593746594531019E+01;-1,055842274345064E+02;-1,594018140831909E+01;-1,185828197293395E+02;-1,711795543455573E+01;-1,289063166762039E+02;-1,759917202317049E+01;-1,413971708326048E+02;-1,800849203407488E+01;-1,550777908682782E+02;-1,847986324599820E+01;-1,679516039167107E+02;-1,893853239892535E+01;1,768042547059052E+02;-1,946087154002892E+01;1,634426451268899E+02;-1,995836346545114E+01;1,506185814582253E+02;-2,036909506081582E+01;1,357030270708659E+02;-2,064278304414616E+01;1,254242348416182E+02;-2,064376463780258E+01;1,173546211259278E+02;
1,320000000000000E+08;-1,603136936836861E+01;-3,222796531514550E+01;-1,549069751406673E+01;-1,318549477631972E+02;-1,589908340934279E+01;-1,237664594579498E+02;-1,645728890490059E+01;-1,152161888637309E+02;-1,747271395502991E+01;-1,064960345025414E+02;-1,840918342742153E+01;-9,381543540121181E+01;-1,859572837673004E+01;-7,725511330956269E+01;-1,873440789437789E+01;-6,133258813758903E+01;-1,795594212675575E+01;-4,689008793341824E+01;-1,687106864185981E+01;-3,484848370213612E+01;-1,591205436834817E+01;-3,098149233573337E+01;-1,512791068957335E+01;-2,677610780997060E+01;-1,462448130183412E+01;-2,482277615541595E+01;-1,427400899589247E+01;-2,439383954771416E+01;-1,388353981340615E+01;-2,513728882907638E+01;-1,350818180438990E+01;-2,814959259148923E+01;-1,319956942701227E+01;-3,203031810629006E+01;-1,307972439187620E+01;-3,748650045206055E+01;-1,316233828656761E+01;-4,591185043196405E+01;-1,317748045724230E+01;-5,402171731375210E+01;-1,345726144276676E+01;-6,289652542433863E+01;-1,403941794532435E+01;-7,445921960370558E+01;-1,437691826743633E+01;-8,418996174282536E+01;-1,471799802718911E+01;-9,480543383301773E+01;-1,517426921944723E+01;-1,053191246089065E+02;-1,586365753139730E+01;-1,138267799979294E+02;-1,627219614018759E+01;-1,254197194566342E+02;-1,646932347769480E+01;-1,387413971913906E+02;-1,743748722438527E+01;-1,490810693664131E+02;-1,801052035559777E+01;-1,608976035121803E+02;-1,839422266477258E+01;-1,743025460078545E+02;-1,892795617285874E+01;1,732048908398002E+02;-1,932742288238979E+01;1,585223894279640E+02;-2,001281440403974E+01;1,450530325861374E+02;-2,037376437250449E+01;1,333169766805418E+02;-2,083341577225894E+01;1,168764639850546E+02;-2,103579980064468E+01;1,079829556083217E+02;-2,107497116905491E+01;1,001398000703129E+02;
1,340000000000000E+08;-1,633624697618606E+01;-4,711068042346375E+01;-1,566852848522279E+01;-1,488643044247810E+02;-1,614420166778388E+01;-1,410161121649696E+02;-1,684065071132057E+01;-1,322117613952681E+02;-1,788075637624466E+01;-1,231587874211035E+02;-1,884749599558047E+01;-1,089543180681062E+02;-1,918283216118211E+01;-9,197073705358538E+01;-1,906991462736520E+01;-7,405892464776423E+01;-1,823000847433937E+01;-6,055233718719597E+01;-1,689942103401300E+01;-4,933348011096368E+01;-1,600165175409438E+01;-4,506447765428771E+01;-1,523939590935053E+01;-4,085941769631190E+01;-1,465562726115768E+01;-3,912919389793321E+01;-1,441636169867850E+01;-3,857616648897530E+01;-1,397671423250227E+01;-4,006103902380680E+01;-1,372972739337936E+01;-4,378355890956939E+01;-1,339637343272395E+01;-4,796821941104353E+01;-1,325421995794558E+01;-5,417811721104037E+01;-1,340968987897429E+01;-6,222770543248113E+01;-1,355635331470804E+01;-7,145685547352031E+01;-1,386041637002289E+01;-7,954605594905985E+01;-1,455112902152994E+01;-9,082368741685669E+01;-1,494102195686733E+01;-1,005161226813696E+02;-1,537860939149721E+01;-1,112157502071628E+02;-1,578417501999921E+01;-1,222976869302590E+02;-1,635739386946303E+01;-1,305635050617892E+02;-1,678884796462328E+01;-1,421136872800186E+02;-1,697078445866924E+01;-1,557023141023893E+02;-1,792629897782498E+01;-1,655038994286660E+02;-1,852149416896777E+01;-1,769980743808151E+02;-1,895811745855926E+01;1,687940363938839E+02;-1,940444771709318E+01;1,567727838357935E+02;-1,991069455290024E+01;1,419540707697706E+02;-2,047393706981902E+01;1,291005244270364E+02;-2,086371728088982E+01;1,177908352797040E+02;-2,116246266401832E+01;1,011566385108303E+02;-2,139432210560096E+01;9,167649750971624E+01;-2,138040147586285E+01;8,302029552502451E+01;
1,360000000000000E+08;-1,604977266963251E+01;-6,117833820331348E+01;-1,572769083868495E+01;-1,664726395999868E+02;-1,607131803867100E+01;-1,583729432510956E+02;-1,695054633766058E+01;-1,489867802526759E+02;-1,818925351855173E+01;-1,381580664630107E+02;-1,922669271116400E+01;-1,227517566895596E+02;-1,931188400859072E+01;-1,054759364256511E+02;-1,900981348813671E+01;-8,719619272673476E+01;-1,802828360252386E+01;-7,350092701127744E+01;-1,653305850089622E+01;-6,270992229219387E+01;-1,576646561571031E+01;-6,012667148558145E+01;-1,498250463365712E+01;-5,602886178681005E+01;-1,449726774780226E+01;-5,444265311144272E+01;-1,415592528437245E+01;-5,413654334469224E+01;-1,381849507972657E+01;-5,550564931347829E+01;-1,347899082346667E+01;-5,945301703079527E+01;-1,321444303136293E+01;-6,417127411371028E+01;-1,317814478049805E+01;-7,065235354272872E+01;-1,339245849308081E+01;-7,882082164413059E+01;-1,361052131106051E+01;-8,781538795245200E+01;-1,389068495833977E+01;-9,659466987242779E+01;-1,467372675949301E+01;-1,068319054543765E+02;-1,517076691769064E+01;-1,170991431840044E+02;-1,553541533505826E+01;-1,273764095235571E+02;-1,604972408863119E+01;-1,387501116399541E+02;-1,646412699087207E+01;-1,468382366536435E+02;-1,694594481820909E+01;-1,585949479136740E+02;-1,715767190024236E+01;-1,727140112643196E+02;-1,806044955816927E+01;1,779205021916090E+02;-1,870295185686793E+01;1,654000359685235E+02;-1,920261100983084E+01;1,524322908012339E+02;-1,983391382319601E+01;1,400688199969391E+02;-2,034856174206136E+01;1,258045258571662E+02;-2,071294656945793E+01;1,123426661239247E+02;-2,109769399496154E+01;1,005076243446724E+02;-2,134344614206093E+01;8,372357652122874E+01;-2,164614503773871E+01;7,277527049881508E+01;-2,171241295778618E+01;6,416209174188069E+01;
1,380000000000000E+08;-1,579967634925137E+01;-7,746378280620938E+01;-1,593372732857834E+01;1,744689595195113E+02;-1,624960629532615E+01;-1,776865369682179E+02;-1,714459020323084E+01;-1,675987805940739E+02;-1,848544068616168E+01;-1,558049524932350E+02;-1,955930259945088E+01;-1,391169315539758E+02;-1,962851728542864E+01;-1,193993480667089E+02;-1,910973418453097E+01;-1,004944058528977E+02;-1,786900723394080E+01;-8,760432621165998E+01;-1,635422677673222E+01;-7,879969165774064E+01;-1,571907680987085E+01;-7,575099463130587E+01;-1,484061965981778E+01;-7,188042206445846E+01;-1,435106427293530E+01;-7,062935337791994E+01;-1,403819880186864E+01;-6,987307068729028E+01;-1,363579774205653E+01;-7,188274085818495E+01;-1,343642075448386E+01;-7,618477488951956E+01;-1,323638160642298E+01;-8,145812299929317E+01;-1,320605830856027E+01;-8,843121965502652E+01;-1,350127259817783E+01;-9,687166780621014E+01;-1,375320298657986E+01;-1,059446657225190E+02;-1,412791820825637E+01;-1,149816409432831E+02;-1,491700611892886E+01;-1,244404205898311E+02;-1,550133375112783E+01;-1,350655739364349E+02;-1,595951422188308E+01;-1,458199530198648E+02;-1,639635092867472E+01;-1,564931991647782E+02;-1,674903070111566E+01;-1,656473872996207E+02;-1,713920797254337E+01;-1,772192574205505E+02;-1,751517902248680E+01;1,679745147702537E+02;-1,844174393711497E+01;1,594341301711446E+02;-1,894227685651557E+01;1,477069051687397E+02;-1,956860170502293E+01;1,337531799365588E+02;-1,992304795545842E+01;1,211216697933214E+02;-2,053450021660065E+01;1,070011932262274E+02;-2,099114343513956E+01;9,408037612721195E+01;-2,129484910860991E+01;8,158127621616804E+01;-2,135412402423885E+01;6,433134674127577E+01;-2,155413377015475E+01;5,394881828350722E+01;-2,177939087537908E+01;4,496154313163162E+01;
1,400000000000000E+08;-1,586133645388341E+01;-9,349750531893697E+01;-1,621298775225477E+01;1,565152423748708E+02;-1,670020711512516E+01;1,652683725741826E+02;-1,754407865395591E+01;1,754513771338955E+02;-1,890558486431248E+01;-1,711630839133746E+02;-2,012071892296539E+01;-1,523948347349511E+02;-1,986363538982769E+01;-1,321295804637907E+02;-1,890095924644345E+01;-1,131304365389954E+02;-1,766302201564900E+01;-1,013546329445942E+02;-1,609780639634345E+01;-9,395256600210649E+01;-1,556365464713012E+01;-9,053781914621916E+01;-1,477702249144985E+01;-8,794323709419341E+01;-1,427688172237891E+01;-8,651590589565352E+01;-1,390095147968172E+01;-8,612420252002127E+01;-1,360255231111596E+01;-8,862009458292557E+01;-1,329738848987357E+01;-9,284891644938001E+01;-1,324760333489291E+01;-9,897259634281106E+01;-1,317948553943070E+01;-1,067791366414368E+02;-1,361119489961775E+01;-1,149987919432719E+02;-1,401257274321442E+01;-1,244617957358522E+02;-1,442651648483754E+01;-1,334842918845906E+02;-1,521799096375149E+01;-1,422186482940039E+02;-1,580836812182655E+01;-1,520054196752564E+02;-1,631822829132213E+01;-1,626134647603232E+02;-1,683134841757740E+01;-1,736893322159258E+02;-1,708712356076247E+01;1,772869989843238E+02;-1,751149220652514E+01;1,658860372137699E+02;-1,802938569127523E+01;1,506173260657716E+02;-1,868620833795307E+01;1,422295334266114E+02;-1,936698225216038E+01;1,311325600882257E+02;-1,976310186580842E+01;1,169615283312592E+02;-2,034558720661126E+01;1,050928392175901E+02;-2,096068255719589E+01;9,078590412534936E+01;-2,129604938031770E+01;7,788242709792395E+01;-2,165133673649240E+01;6,451054462163408E+01;-2,187058536915954E+01;4,619289598239233E+01;-2,203710539738972E+01;3,576547027526485E+01;-2,215448325962089E+01;2,748195445388318E+01;
