# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;
8,600000000000000E+07;3,776042227514361E+00;3,593959165069398E+01;1,308556071063595E+01;1,232495426543197E+02;1,313448421923405E+01;1,247083996797208E+02;1,310662157139082E+01;1,271450378925873E+02;1,292909441347987E+01;1,291967656463198E+02;1,282014315619302E+01;1,314663983073460E+02;1,259957142753049E+01;1,340035522750616E+02;1,238084568193007E+01;1,368055153663408E+02;1,212926304347889E+01;1,395150166667809E+02;1,180427415308268E+01;1,424940395760084E+02;1,157141772750462E+01;1,453061437803218E+02;1,142929746604836E+01;1,471433991020634E+02;1,102743254457698E+01;1,483952190797797E+02;1,075017416453615E+01;1,500202595362173E+02;1,050829140155347E+01;1,498367029807858E+02;1,033025915637299E+01;1,492546820024933E+02;9,953166891342418E+00;1,480554904974238E+02;9,771112823706694E+00;1,467088350072761E+02;9,462618446644672E+00;1,448656945404799E+02;9,032928267676210E+00;1,417651611854179E+02;8,661773380086823E+00;1,383441418477462E+02;8,271857443562585E+00;1,349481616575004E+02;7,712752569180031E+00;1,327829322018473E+02;7,449666498777775E+00;1,281040576947503E+02;7,336711121927858E+00;1,254992575832475E+02;7,170492476334892E+00;1,204608310048881E+02;7,003030930561616E+00;1,153623652100367E+02;6,789001491529502E+00;1,091842699648598E+02;6,610901437997940E+00;1,019016912656619E+02;6,410060996853730E+00;9,593494475496550E+01;6,148389750422663E+00;8,902060353892185E+01;5,954116408383562E+00;8,194396575557315E+01;5,733288710493955E+00;7,397327595000526E+01;5,399040077489783E+00;6,534622623640767E+01;4,718271109443036E+00;4,903464986772835E+01;4,440356746813028E+00;4,125294702755810E+01;4,136262531300689E+00;3,738086850843884E+01;
8,800000000000000E+07;4,499881982576955E+00;1,788529770946558E+01;1,323755514792966E+01;1,057856829513252E+02;1,326969341440374E+01;1,076182326430192E+02;1,321808507660759E+01;1,102167050253747E+02;1,299506975407400E+01;1,129102371973178E+02;1,283031382112992E+01;1,152973565932854E+02;1,257261591455546E+01;1,183229177534398E+02;1,232836397426660E+01;1,215264079546512E+02;1,204663051745144E+01;1,247041913543266E+02;1,175069659246350E+01;1,284019225850762E+02;1,151198878029485E+01;1,315466213205985E+02;1,136854755709501E+01;1,332880177647149E+02;1,096258296046061E+01;1,351856473155061E+02;1,069745965575962E+01;1,371496069600213E+02;1,046468973310875E+01;1,372582433914007E+02;1,032861714511365E+01;1,366241499826745E+02;9,948786043409928E+00;1,354619627401179E+02;9,833703741129289E+00;1,339554362605899E+02;9,552469795971891E+00;1,318660092262945E+02;9,167472384374650E+00;1,289041942938471E+02;8,801683687815460E+00;1,256311658285475E+02;8,479469832016044E+00;1,221052882927651E+02;8,115665179671568E+00;1,199289497871456E+02;7,893102152154633E+00;1,150017313666352E+02;7,956806573072543E+00;1,120738158078077E+02;7,807020640628473E+00;1,066587330582971E+02;7,681640968417849E+00;1,008419811787243E+02;7,467328794691275E+00;9,383196814245387E+01;7,336778162595538E+00;8,617466091252574E+01;7,075525412734480E+00;7,944592799328193E+01;6,850016467347675E+00;7,211909704557928E+01;6,659090158632928E+00;6,463591639084049E+01;6,355434288848848E+00;5,567587801332127E+01;6,030856020237697E+00;4,677070211706093E+01;5,417172187041412E+00;3,060614175259233E+01;5,096182055703151E+00;2,227566998414214E+01;4,895418539228494E+00;1,861628053863756E+01;
9,000000000000000E+07;5,357145331047755E+00;1,255247353292462E+00;1,345142519603358E+01;8,922487832263448E+01;1,345603900850939E+01;9,122962204579579E+01;1,337533907511851E+01;9,415153488721549E+01;1,315084265880838E+01;9,725073440250540E+01;1,292226734277175E+01;1,002177879273687E+02;1,263949569314659E+01;1,036155504722287E+02;1,237211504552147E+01;1,072827960864976E+02;1,207585857110915E+01;1,110686276126866E+02;1,181742694256118E+01;1,153445095033445E+02;1,161869584381691E+01;1,189482920755706E+02;1,142358437792143E+01;1,207546456621761E+02;1,104508713889701E+01;1,232669174256072E+02;1,089511168322638E+01;1,257168789143768E+02;1,068368536664124E+01;1,259179672850373E+02;1,054451167336139E+01;1,248149322272006E+02;1,022712594841033E+01;1,241490692973962E+02;1,013941986486966E+01;1,221011691235806E+02;9,928095229749644E+00;1,198384957081493E+02;9,544167460669186E+00;1,173722620826776E+02;9,258665827588480E+00;1,137107316377061E+02;8,958984067737482E+00;1,101354425991669E+02;8,829207313001138E+00;1,078050917761356E+02;8,603600488410571E+00;1,020166034169841E+02;8,831795510632896E+00;9,834910390653762E+01;8,711536008555330E+00;9,251563049224021E+01;8,560058505793736E+00;8,601652022564683E+01;8,338370330594090E+00;7,902441973883560E+01;8,164720153710549E+00;7,071249860106701E+01;7,943942904589241E+00;6,357734399918137E+01;7,726652098286090E+00;5,602404857728209E+01;7,455308715732190E+00;4,786727460246776E+01;7,124177438344649E+00;3,958946193121302E+01;6,722976273818073E+00;3,048135418835703E+01;6,111638334191582E+00;1,411994617460986E+01;5,829459695592217E+00;6,022521311921580E+00;5,765782926527300E+00;1,946089621839213E+00;
9,200000000000000E+07;6,538795197003417E+00;-8,780095849811927E+00;1,376437721937231E+01;6,932648043968119E+01;1,328878711844546E+01;7,307873735740911E+01;1,328034228691965E+01;7,472743994763151E+01;1,340590212588346E+01;7,769584593233262E+01;1,324538869375784E+01;8,628955196369418E+01;1,317653192962941E+01;8,924938448797506E+01;1,189156067075549E+01;9,124830035843621E+01;1,260994914162134E+01;9,429487357169110E+01;1,249592316352004E+01;9,916104390090575E+01;1,186257353469789E+01;1,084577853636238E+02;1,171806813244759E+01;1,106757112829505E+02;1,137400986455654E+01;1,140807075533671E+02;1,167780303171422E+01;1,144941849624559E+02;1,042860908322755E+01;1,097925453313526E+02;1,058457882043781E+01;1,070308978713083E+02;1,034983398378368E+01;1,061945061166923E+02;1,066915594511394E+01;1,124791400703241E+02;9,870952335277700E+00;1,096263435394098E+02;1,059621031588826E+01;1,000413622525537E+02;1,005094515444397E+01;9,486462678193604E+01;9,174600987769621E+00;9,075081259701145E+01;9,369731700387195E+00;9,822845021669549E+01;9,925168309798964E+00;9,061490924038578E+01;8,910897824168522E+00;8,176047821442287E+01;1,021636598087587E+01;7,312395093171746E+01;9,304296879600502E+00;6,392229327667990E+01;8,609177456242023E+00;5,862219114132335E+01;8,346187474323742E+00;5,357442531779514E+01;8,262070197214005E+00;4,914566649275126E+01;8,804847239013911E+00;3,315557466060000E+01;8,623950439313814E+00;2,552628192948781E+01;8,430851007091631E+00;1,717982880593636E+01;8,343923848678674E+00;1,358211498900215E+01;7,119185475992676E+00;-1,045770183392325E+01;7,316775079436775E+00;-1,770433258019593E+01;7,128300836013222E+00;-2,186493473682996E+01;
9,400000000000000E+07;7,145879856644846E+00;-3,877748611253522E+01;1,362414788360466E+01;5,391726551429348E+01;1,355894951814635E+01;5,642033278418157E+01;1,342391865471476E+01;5,976974851376954E+01;1,318788946953487E+01;6,388061540790132E+01;1,286418744357630E+01;6,746286839630727E+01;1,258164399994665E+01;7,205846253517886E+01;1,228673191767302E+01;7,658790409435166E+01;1,200305865785922E+01;8,138198505478303E+01;1,184627076010419E+01;8,654869539943284E+01;1,165550453771009E+01;9,082790633159154E+01;1,141386529950077E+01;9,346751547268973E+01;1,121376013281221E+01;9,766493103833987E+01;1,123461489343054E+01;9,952147120805849E+01;1,105931540784722E+01;1,005070192847431E+02;1,088903131626369E+01;9,892557788383992E+01;1,071880557877770E+01;9,847050120563509E+01;1,058406513692404E+01;9,563271173008715E+01;1,046222734179299E+01;9,258697591672328E+01;1,025599918017170E+01;8,960092926315227E+01;1,002057675943382E+01;8,572926664986372E+01;9,879451565266429E+00;8,184571198163276E+01;9,865590449685206E+00;7,784520297563864E+01;9,769552680290941E+00;7,099986483260071E+01;1,014015824728179E+01;6,526692179323382E+01;1,002821814337094E+01;5,804860999369730E+01;9,968662816544297E+00;5,091352916524056E+01;9,760356645694191E+00;4,270053109240801E+01;9,567818405080864E+00;3,317958351022374E+01;9,287982211574434E+00;2,576945325557299E+01;8,991809560032491E+00;1,749445269708497E+01;8,834677257859276E+00;9,097660507234011E+00;8,586868806172465E+00;-1,831136533175340E-01;8,248583639489834E+00;-9,235786172503182E+00;7,710013308812426E+00;-2,593572838118259E+01;7,586410912760676E+00;-3,412291675260342E+01;7,441780667622981E+00;-3,862908803065258E+01;
9,600000000000000E+07;7,599559109953693E+00;-5,769094434680184E+01;1,360610303049013E+01;3,778349682680703E+01;1,350841569209171E+01;4,053984195061420E+01;1,333927926505496E+01;4,429933227037063E+01;1,313877710772627E+01;4,855367453913866E+01;1,278411186291486E+01;5,290408328077223E+01;1,246142476370996E+01;5,781737934858774E+01;1,217218203347646E+01;6,278562802282168E+01;1,195449099312089E+01;6,793311457196262E+01;1,188902820205336E+01;7,328474289765813E+01;1,170291938663538E+01;7,801842010966770E+01;1,144690069244047E+01;8,141832901046800E+01;1,139096249794599E+01;8,569627740763760E+01;1,153968120533430E+01;8,740468682812410E+01;1,138716408654999E+01;8,844578309604751E+01;1,118385093022730E+01;8,689740932145740E+01;1,113430253232136E+01;8,636552585759405E+01;1,095878086108980E+01;8,343527385782217E+01;1,085501232058445E+01;8,003473443707097E+01;1,067608368285352E+01;7,706046361707185E+01;1,049434791432911E+01;7,302115528469390E+01;1,037853476263384E+01;6,855428354885218E+01;1,045193885875052E+01;6,388632604210382E+01;1,033177584388370E+01;5,667488873206518E+01;1,076070072049716E+01;4,940622688222953E+01;1,059323050530353E+01;4,197242808890406E+01;1,051391468380522E+01;3,426460161864988E+01;1,030203222057056E+01;2,597898235572164E+01;9,988834263879795E+00;1,622154521841538E+01;9,676397194259652E+00;8,831167647798139E+00;9,407789849948250E+00;1,783041810307449E-01;9,084726114069028E+00;-8,630313263673225E+00;8,820555560111053E+00;-1,788731864999890E+01;8,484414169264657E+00;-2,780928151619293E+01;8,047509045820345E+00;-4,408543368614591E+01;7,952860395346484E+00;-5,317315275327713E+01;7,848360025467932E+00;-5,815276031008908E+01;
9,800000000000000E+07;8,222027900436316E+00;-7,621511634164911E+01;1,368261290658476E+01;2,159771982766420E+01;1,356402777490093E+01;2,469012255504069E+01;1,332477541123004E+01;2,861934345361568E+01;1,313236626195474E+01;3,303688965418357E+01;1,276965511579100E+01;3,774918640869189E+01;1,243742837083728E+01;4,301708709122743E+01;1,214121281479990E+01;4,827781371951889E+01;1,190606323907329E+01;5,396688625109712E+01;1,183696680075734E+01;5,916539435975204E+01;1,172117410561714E+01;6,436535788929211E+01;1,150534731121815E+01;6,867046276303674E+01;1,162202430466793E+01;7,316137520440166E+01;1,177323875148347E+01;7,440469878462081E+01;1,169302109278525E+01;7,553703527245914E+01;1,148547214098691E+01;7,459855869448774E+01;1,150267338761991E+01;7,336608073469149E+01;1,131576953704037E+01;7,007656882017621E+01;1,118975517254299E+01;6,663340771241289E+01;1,111810824577733E+01;6,335925035888950E+01;1,099178545487000E+01;5,896458109253513E+01;1,090204089259741E+01;5,404962559100701E+01;1,105420355742651E+01;4,872653150949962E+01;1,088405002415273E+01;4,095531686564456E+01;1,130992608759867E+01;3,239344700986123E+01;1,118762848428097E+01;2,448775463470248E+01;1,104405758624363E+01;1,638514092185507E+01;1,082791086035135E+01;8,059593121159855E+00;1,053626168012692E+01;-1,855752687886151E+00;1,024623454274071E+01;-9,012256376749617E+00;9,951391454906833E+00;-1,757838742005790E+01;9,630707501821053E+00;-2,601563894367618E+01;9,392049035486226E+00;-3,526763891987844E+01;9,049858461420841E+00;-4,485423674585930E+01;8,686242422523032E+00;-6,286771735658674E+01;8,574783247584726E+00;-7,212883333498721E+01;8,516013778008990E+00;-7,730076588075896E+01;
1,000000000000000E+08;8,900519958902168E+00;-9,797853380120229E+01;1,367565596509439E+01;4,927499696632078E+00;1,356225232593656E+01;8,269135340518956E+00;1,326177077136044E+01;1,256678529019588E+01;1,306736625877907E+01;1,724223997563677E+01;1,267833537831455E+01;2,247413276166111E+01;1,231529946631292E+01;2,812775411075263E+01;1,198510446847460E+01;3,409809426759514E+01;1,180249453475858E+01;4,022398762386669E+01;1,173059426932624E+01;4,584422065938227E+01;1,165123697547699E+01;5,160579927516234E+01;1,155423847037843E+01;5,663921788063046E+01;1,189925672985006E+01;6,091385788247386E+01;1,203752491305434E+01;6,171111509385130E+01;1,206341462382518E+01;6,270824053816763E+01;1,185906109813991E+01;6,212719368279359E+01;1,195305075012364E+01;6,021999623683033E+01;1,169442443925371E+01;5,721986645469867E+01;1,157790894729958E+01;5,381790028076158E+01;1,154045600403814E+01;4,962238983358147E+01;1,147228403674752E+01;4,489126884763273E+01;1,141862077682336E+01;3,928166808786757E+01;1,160022052091104E+01;3,352670753434734E+01;1,131316079771437E+01;2,501800066333423E+01;1,167326830246057E+01;1,507081475014025E+01;1,158141338464180E+01;6,778466064592446E+00;1,136410192361280E+01;-1,471956034699188E+00;1,116110963374222E+01;-1,074646027069623E+01;1,082915427309242E+01;-2,056850003301939E+01;1,054815780974925E+01;-2,827930716519679E+01;1,025430883053423E+01;-3,674644240005426E+01;1,014261261981183E+01;-4,539900387401105E+01;9,878554761475343E+00;-5,515775983116036E+01;9,637412466580603E+00;-6,496252674685014E+01;9,205892733339882E+00;-8,384361780400201E+01;9,107002481858679E+00;-9,340897485455767E+01;9,119059714041944E+00;-9,905174075988978E+01;
1,020000000000000E+08;9,312689065030453E+00;-1,196662883915980E+02;1,362252309875643E+01;-1,161055334769327E+01;1,347335221407525E+01;-8,084320868759313E+00;1,314740111725366E+01;-3,085396931943634E+00;1,293554357567165E+01;1,135085968280655E+00;1,251696880121520E+01;7,197922147116343E+00;1,216421831865709E+01;1,338110082648048E+01;1,186727630784714E+01;1,973581169671348E+01;1,170811085282825E+01;2,654790517434112E+01;1,165442015616120E+01;3,219296640077252E+01;1,164650963191200E+01;3,841556133706477E+01;1,166826628752608E+01;4,391664108376180E+01;1,214862797651657E+01;4,749093391352594E+01;1,222915104418833E+01;4,765131142099084E+01;1,237698592172364E+01;4,873269166342673E+01;1,219394529800782E+01;4,836284704396192E+01;1,234161095472650E+01;4,603461263783890E+01;1,204404219031314E+01;4,346475948401061E+01;1,197910990900841E+01;3,937510851222741E+01;1,194480569550977E+01;3,515001363181821E+01;1,188406268364352E+01;3,015194519928573E+01;1,182112530235365E+01;2,397632902254904E+01;1,198928116822323E+01;1,726217582644187E+01;1,171160630760052E+01;8,891173355320618E+00;1,200849193415983E+01;-2,544202533025138E+00;1,179182190135167E+01;-1,145427190584572E+01;1,162756983608508E+01;-1,996010384635693E+01;1,137776408577119E+01;-2,903784120633227E+01;1,105456492804777E+01;-3,958311011953180E+01;1,076274298833069E+01;-4,685598547279956E+01;1,050794939826919E+01;-5,564653419180753E+01;1,033246542894196E+01;-6,526702565204818E+01;1,012131148113120E+01;-7,543398963287228E+01;9,918883387431075E+00;-8,595666969620338E+01;9,570964753818190E+00;-1,045075882307768E+02;9,453299758497755E+00;-1,149606849490709E+02;9,506685282911764E+00;-1,206381174389070E+02;
1,040000000000000E+08;9,532814250633010E+00;-1,401366121249758E+02;1,353957158227477E+01;-2,774441521176757E+01;1,336258270561432E+01;-2,393665713916959E+01;1,300952884034749E+01;-1,865658323802462E+01;1,275377576372859E+01;-1,415972026588458E+01;1,233664721361591E+01;-7,773806696614797E+00;1,194817152558997E+01;-1,272075466831816E+00;1,163683150476812E+01;5,844284774637091E+00;1,149165476494911E+01;1,296390906501080E+01;1,145362836293618E+01;1,928260399242829E+01;1,155224397290051E+01;2,603692307306374E+01;1,175335813554476E+01;3,199422142004092E+01;1,228279703050692E+01;3,409598336513714E+01;1,238415473300640E+01;3,432604055481601E+01;1,256673123356873E+01;3,502896798158329E+01;1,247405959389769E+01;3,474866923904128E+01;1,259147092224164E+01;3,170834907741166E+01;1,237178893546012E+01;2,955843150532102E+01;1,227019228836252E+01;2,555708944186908E+01;1,231024935404210E+01;2,058331395405622E+01;1,224944594209084E+01;1,516574520827554E+01;1,223302033934458E+01;8,422862122608159E+00;1,235436052127668E+01;1,173073356155958E+00;1,206409031672852E+01;-7,328536693103564E+00;1,221306878917491E+01;-1,943971191444031E+01;1,198086180675846E+01;-2,850163127227196E+01;1,177337829575021E+01;-3,762818974408449E+01;1,150826515047662E+01;-4,676945555666073E+01;1,119589547236359E+01;-5,720332440858534E+01;1,094774751006715E+01;-6,473911705572667E+01;1,073945143183484E+01;-7,365615743066517E+01;1,046464524493916E+01;-8,331431486938746E+01;1,018547811449888E+01;-9,322201483100980E+01;9,964967782109927E+00;-1,047234976909198E+02;9,777946070182026E+00;-1,242004618249419E+02;9,652480868963201E+00;-1,349593475549058E+02;9,668096929983003E+00;-1,412146887092099E+02;
1,060000000000000E+08;9,605253285928733E+00;-1,619854554036563E+02;1,366813251571277E+01;-4,257709698342748E+01;1,320983666243832E+01;-4,093860958550280E+01;1,274129981160416E+01;-3,163398075445579E+01;1,235613673101292E+01;-2,753022100402528E+01;1,203230740368319E+01;-2,010640103467075E+01;1,161885840620749E+01;-1,330904186107912E+01;1,117419549049766E+01;-7,878002807449153E+00;1,111428171332976E+01;-1,393830653389031E+00;1,163513629681191E+01;8,517644924197699E+00;1,176050907141945E+01;1,677639722337749E+01;1,211749757394585E+01;2,242202941997249E+01;1,276069134911865E+01;2,168241882152875E+01;1,300963497450522E+01;2,217739288169251E+01;1,258613794219218E+01;2,273279185416599E+01;1,297717950482193E+01;2,056957089358183E+01;1,270791536063772E+01;2,078305878748041E+01;1,301137622713093E+01;1,756947591793526E+01;1,272300957373550E+01;1,289671501056770E+01;1,287272358924877E+01;5,838432340953420E+00;1,276607103526038E+01;1,130140299345102E+00;1,269869810158902E+01;-7,465773455815484E+00;1,253801639611296E+01;-1,407123597105306E+01;1,230651567579901E+01;-2,402125883372220E+01;1,217607485236437E+01;-3,503498004613149E+01;1,200936913937166E+01;-4,593940249035321E+01;1,182743915192238E+01;-5,515191430175857E+01;1,147295187179517E+01;-6,235703064859332E+01;1,113353634660592E+01;-7,535778357365828E+01;1,082961753083437E+01;-8,244613525405082E+01;1,081576579081887E+01;-9,233304002565102E+01;1,062609419441014E+01;-1,016305357216239E+02;1,029345377090880E+01;-1,120308114004343E+02;1,009711791241512E+01;-1,231321272390821E+02;1,000439632968355E+01;-1,450555361663559E+02;9,794146298216990E+00;-1,569011262840447E+02;9,843438164350300E+00;-1,627235325465981E+02;
1,080000000000000E+08;9,749551224405590E+00;1,777312216736722E+02;1,339017781164480E+01;-5,948799249858482E+01;1,316142588438815E+01;-5,533000430448764E+01;1,278985505450829E+01;-4,920448873512534E+01;1,234659365068648E+01;-4,438699668095829E+01;1,193213042726559E+01;-3,712414091104385E+01;1,148661761395967E+01;-2,915458318769505E+01;1,121446566792607E+01;-2,084247228624459E+01;1,117671028790052E+01;-1,238897150270059E+01;1,126782020548485E+01;-4,840367773145628E+00;1,171281737481408E+01;2,023082726197624E+00;1,223599684237452E+01;6,745952920640664E+00;1,271658637729811E+01;6,993976537201183E+00;1,276812197158862E+01;7,564674628366698E+00;1,305416434075625E+01;7,179713574952978E+00;1,314518494309022E+01;6,734179728589907E+00;1,320492591559556E+01;2,978588882364383E+00;1,315264192227737E+01;8,364933372557937E-01;1,309509973314260E+01;-3,490416591137620E+00;1,314311386234377E+01;-9,535083595946158E+00;1,310335341479609E+01;-1,560950877106248E+01;1,303862454745529E+01;-2,302826591091954E+01;1,310890547912220E+01;-3,160357156856676E+01;1,278578633729902E+01;-3,983273115077066E+01;1,264003042224654E+01;-5,273913931896265E+01;1,233720759589601E+01;-6,200751358928956E+01;1,205042088502462E+01;-7,135019795486321E+01;1,175086003996721E+01;-8,086434928405806E+01;1,143248129399764E+01;-9,179041956703720E+01;1,124272974234460E+01;-9,970672558901040E+01;1,110028551396846E+01;-1,093305918522801E+02;1,093282301350649E+01;-1,198701657522077E+02;1,069836854401136E+01;-1,311570257638359E+02;1,051031409025779E+01;-1,427164914406192E+02;1,007016419617557E+01;-1,646573353682836E+02;9,802972274832735E+00;-1,765644192366916E+02;9,887828939758261E+00;1,767529831572982E+02;
1,100000000000000E+08;9,850562712809586E+00;1,570543182648363E+02;1,324903325374298E+01;-7,598071247573577E+01;1,298651381306103E+01;-7,149768739405380E+01;1,256662390552601E+01;-6,513468302960482E+01;1,201179839547682E+01;-5,993021291927107E+01;1,156863708013233E+01;-5,229085536939623E+01;1,106950584979155E+01;-4,339537539746303E+01;1,081151142708633E+01;-3,409612097097171E+01;1,085176179670219E+01;-2,518161884522480E+01;1,110357475934403E+01;-1,678001261955265E+01;1,169905924305687E+01;-1,046686509014587E+01;1,232312527056408E+01;-6,396599575151342E+00;1,268253930274868E+01;-6,800042408645381E+00;1,280617306980932E+01;-5,970701134278808E+00;1,310724526581037E+01;-7,052423376900390E+00;1,327805600735990E+01;-7,842460268506304E+00;1,330623729636363E+01;-1,175094837163034E+01;1,334297968874486E+01;-1,404468637581692E+01;1,330444243935916E+01;-1,874027409036391E+01;1,333100367221604E+01;-2,546559006866281E+01;1,330241216648903E+01;-3,185556388617065E+01;1,322788488939197E+01;-3,978854480477813E+01;1,324036748056529E+01;-4,892527433728936E+01;1,296812100314506E+01;-5,716773691371915E+01;1,274549148683697E+01;-7,025705963538719E+01;1,243708286410741E+01;-7,971941790330943E+01;1,217060870572407E+01;-8,916203427518629E+01;1,187993124960323E+01;-9,884396844070361E+01;1,160872693174618E+01;-1,100950914025758E+02;1,145066364845894E+01;-1,183543617193613E+02;1,134041914789692E+01;-1,283732658138470E+02;1,113889814858881E+01;-1,395630719908703E+02;1,083501847539745E+01;-1,504670163882415E+02;1,064090706951639E+01;-1,635219568493515E+02;1,023256599119826E+01;1,746907352856771E+02;9,899249905242693E+00;1,628767599831114E+02;9,952798537749798E+00;1,557511591347358E+02;
1,120000000000000E+08;9,772100937739063E+00;1,354140813542759E+02;1,306041950895153E+01;-9,171527735882785E+01;1,275214080743884E+01;-8,695244167162076E+01;1,231346125868899E+01;-8,014787875849353E+01;1,164991736102252E+01;-7,412645584923501E+01;1,115158821544750E+01;-6,589639461691426E+01;1,067683417660347E+01;-5,569807074532639E+01;1,051100538698632E+01;-4,540121155814558E+01;1,070055093803878E+01;-3,585984479220743E+01;1,114798291754011E+01;-2,746323090131928E+01;1,189316617928367E+01;-2,194256935107287E+01;1,254944385901007E+01;-1,906323283052108E+01;1,282753638553477E+01;-1,966925904763903E+01;1,299958043915554E+01;-1,869013789909619E+01;1,325260575480193E+01;-2,029714045823014E+01;1,350455051565988E+01;-2,171047184067088E+01;1,349650781169503E+01;-2,568890644708976E+01;1,363044675155807E+01;-2,840208746315471E+01;1,361250616827926E+01;-3,344206965158835E+01;1,359449322751197E+01;-4,049300321228232E+01;1,355476084111546E+01;-4,738420876854524E+01;1,344007440282076E+01;-5,555436985839098E+01;1,337491839273476E+01;-6,509889210401251E+01;1,313681629527963E+01;-7,344645261912449E+01;1,280648436870706E+01;-8,681089774044750E+01;1,246325863531247E+01;-9,667180214120390E+01;1,216857743913435E+01;-1,062989572489690E+02;1,189649730461170E+01;-1,164140707723429E+02;1,159393572437347E+01;-1,282361886928639E+02;1,144559236913595E+01;-1,369112603908878E+02;1,133907394824905E+01;-1,476485217182251E+02;1,104876484365796E+01;-1,591016547040570E+02;1,087467621597828E+01;-1,705112297542934E+02;1,048844375052400E+01;1,762030687164047E+02;1,012915247104751E+01;1,530571956993072E+02;9,774195189113588E+00;1,409968939124270E+02;9,810348960561500E+00;1,339489644658542E+02;
1,140000000000000E+08;9,577788528639829E+00;1,160116556481011E+02;1,286323404346722E+01;-1,081401012151169E+02;1,248648494597689E+01;-1,030238950301692E+02;1,201500532789490E+01;-9,612442095831662E+01;1,123775234428420E+01;-8,909018973220606E+01;1,068473180810195E+01;-8,027745491516178E+01;1,025313892859039E+01;-6,874594117278775E+01;1,017108029013584E+01;-5,742981064052235E+01;1,049826004494848E+01;-4,740019956713775E+01;1,117273737443837E+01;-3,940700676801352E+01;1,196938350041936E+01;-3,490305515573368E+01;1,261667964919077E+01;-3,285792843687379E+01;1,280361811634712E+01;-3,336890463840621E+01;1,305447043892198E+01;-3,251771756218115E+01;1,331116105992338E+01;-3,454095140642811E+01;1,360890553458586E+01;-3,659763237182645E+01;1,357753617339102E+01;-4,063792483549509E+01;1,378316233334015E+01;-4,415113381712186E+01;1,378617443093587E+01;-4,931126487786601E+01;1,374661680393940E+01;-5,683704241556392E+01;1,372460730635575E+01;-6,415309314856822E+01;1,361159245046646E+01;-7,263980541152218E+01;1,348122885481686E+01;-8,242174870699596E+01;1,332276097341592E+01;-9,106047913142187E+01;1,290991941009074E+01;-1,046272051369640E+02;1,253683070314316E+01;-1,144127296227876E+02;1,225994227767087E+01;-1,242179065900123E+02;1,200736124744568E+01;-1,345188218087366E+02;1,164035124278073E+01;-1,464594636410813E+02;1,151284419040476E+01;-1,553112297596052E+02;1,140806859166461E+01;-1,664537138051134E+02;1,110422671963656E+01;-1,776222825466554E+02;1,083883240464666E+01;1,699799537234177E+02;1,049395407567479E+01;1,573219703484081E+02;9,919805626514416E+00;1,334842355996649E+02;9,507821495763928E+00;1,217029632912631E+02;9,566859031950845E+00;1,147533195718981E+02;
