f [MHz]	U [dBuV]
11400,0	103,818992137909
11450,0	104,610772371292
11500,0	103,731865882874
11550,0	103,594459056854
11600,0	103,525429725647
11650,0	104,558591365814
11700,0	104,419708013535
11750,0	103,700686454773
11800,0	104,321297883987
11850,0	104,393455028534
11900,0	103,473759651184
11950,0	102,662436962128
12000,0	103,279121875763
12050,0	104,264712810516
12100,0	103,09068441391
12150,0	102,81360912323
12200,0	103,368861675262
12250,0	103,651559829712
12300,0	103,021929979324
12350,0	102,41957616806
12400,0	102,813211917877
12450,0	103,214906454086
12500,0	102,210646152496
12550,0	102,038613319397
12600,0	102,598659038544
12650,0	102,704613208771
12700,0	101,825984954834
12750,0	101,329058647156
12800,0	102,131449699402
12850,0	101,951862812042
12900,0	101,275369644165
12950,0	101,511105537415
13000,0	102,370955467224
13050,0	101,351524353027
13100,0	101,37535572052
13150,0	100,936578273773
13200,0	101,448101997375
13250,0	100,488518238068
13300,0	100,285451889038
13350,0	100,688443660736
13400,0	100,670590877533
13450,0	100,874861717224
13500,0	100,392877578735
13550,0	100,36522102356
13600,0	101,172599315643
13650,0	100,028748989105
13700,0	99,7731242179871
13750,0	100,535851955414
13800,0	100,499471187592
13850,0	99,6985507011414
13900,0	99,2574710845947
13950,0	100,545960426331
14000,0	100,043203353882
14050,0	99,2618675231934
14100,0	100,311010837555
14150,0	100,355686664581
14200,0	100,563839912415
14250,0	99,4091215133667
14300,0	99,80433177948
14350,0	100,568524360657
14400,0	99,3588886260986
14450,0	99,2868680953979
14500,0	98,9281787872314
14550,0	100,033641338348
14600,0	99,371545791626
14650,0	98,5474214553833
14700,0	99,2900385856628
14750,0	100,120656013489
14800,0	99,4541172981262
14850,0	98,5501461029053
14900,0	98,3384275436401
14950,0	99,7489895820618
15000,0	98,6608657836914
15050,0	98,0372629165649
15100,0	99,1620483398438
15150,0	98,7109546661377
15200,0	98,1577320098877
15250,0	97,9378995895386
15300,0	98,444281578064
15350,0	98,7180137634277
15400,0	97,4543409347534
15450,0	97,6063508987427
15500,0	98,1755952835083
15550,0	98,3649826049805
15600,0	97,5442810058594
15650,0	97,5534868240356
15700,0	98,5633697509766
15750,0	97,7155046463013
15800,0	96,9400472640991
15850,0	97,5620450973511
15900,0	97,7454471588135
15950,0	97,0127868652344
16000,0	96,15052318573
16050,0	96,9598951339722
16100,0	97,3342704772949
16150,0	95,869535446167
16200,0	96,0022745132446
16250,0	96,6592626571655
16300,0	96,5893115997314
16350,0	95,7945394515991
16400,0	95,6326112747192
16450,0	96,7764348983765
16500,0	96,3253583908081
16550,0	95,2588968276978
16600,0	95,2779169082642
16650,0	95,320200920105
16700,0	95,5169858932495
16750,0	94,5812339782715
16800,0	94,7616310119629
16850,0	96,175820350647
16900,0	95,2570924758911
16950,0	95,3115348815918
17000,0	95,10924243927
17050,0	96,0790195465088
17100,0	95,4287872314453
17150,0	95,3696203231812
17200,0	95,6780672073364
17250,0	96,3709049224854
17300,0	95,2924499511719
17350,0	94,8699359893799
17400,0	95,3448448181152
17450,0	95,706395149231
17500,0	95,1111717224121
17550,0	94,3139247894287
17600,0	95,3862733840942
17650,0	95,2504835128784
17700,0	94,2891702651978
17750,0	93,9942054748535
17800,0	94,1590147018433
17850,0	94,4206819534302
17900,0	93,2322149276733
17950,0	93,584361076355
18000,0	95,0498008728027
